Brand,Model,Condition,Location,RAM,ROM,Price
2,37,10.0,83,8,128,42000
2,37,10.0,45,8,128,65000
2,37,10.0,96,8,128,23500
2,37,10.0,9,8,128,42000
2,37,10.0,57,8,128,23500
2,38,10.0,36,6,32,15000
2,38,10.0,57,6,32,9500
2,38,10.0,57,4,32,15000
2,38,10.0,28,4,32,4500
2,38,10.0,70,4,32,13000
2,38,10.0,55,4,32,15000
2,38,10.0,89,4,32,13000
2,38,10.0,45,4,32,14500
2,38,10.0,28,4,32,17500
2,38,10.0,6,4,32,12000
2,38,10.0,85,4,32,12000
2,38,10.0,57,4,32,17500
2,38,10.0,36,4,16,4000
2,38,10.0,57,4,32,6000
2,38,10.0,31,4,32,12000
2,38,10.0,23,4,32,8000
2,38,10.0,35,4,32,15200
2,38,10.0,89,4,32,8500
2,38,10.0,45,4,64,20000
2,38,9.0,86,4,32,15500
2,38,10.0,45,6,32,6000
2,38,10.0,57,4,32,20000
2,38,10.0,89,4,32,9300
2,38,9.0,36,4,32,11000
2,38,9.0,36,4,32,11000
2,38,9.0,36,4,32,11500
2,38,10.0,75,4,32,14500
2,38,10.0,28,4,32,16800
2,38,10.0,57,4,32,4000
2,38,9.0,23,4,32,12000
2,38,10.0,23,4,32,13500
2,38,10.0,29,4,32,12000
2,38,10.0,106,4,32,10000
2,38,10.0,70,4,32,8500
2,38,10.0,2,4,32,7000
2,38,10.0,99,6,32,11000
2,38,9.0,57,4,32,17000
2,38,10.0,89,4,32,18000
2,38,10.0,23,4,32,12500
2,38,10.0,23,4,32,6700
2,38,10.0,89,4,32,22000
2,38,10.0,28,4,32,16000
2,38,10.0,106,4,32,10000
2,38,10.0,57,4,32,20000
2,38,10.0,7,4,32,17000
2,38,10.0,6,4,32,13000
2,38,10.0,45,4,32,30000
2,38,10.0,57,6,64,4500
2,36,9.0,45,4,128,26500
2,36,9.0,57,4,128,9400
2,36,9.0,23,4,128,90000
2,36,9.0,57,4,128,100000
2,36,9.0,89,4,128,93000
2,36,10.0,36,8,128,88000
2,36,10.0,45,8,256,30000
2,36,10.0,45,4,128,59500
2,36,9.0,89,8,128,97999
2,36,10.0,33,8,256,62000
2,36,9.0,57,4,128,103999
2,36,10.0,36,8,256,81000
2,36,9.0,36,4,128,71000
2,36,10.0,8,4,128,77500
2,36,10.0,45,4,128,90000
2,36,9.0,36,4,128,89000
2,36,9.0,57,8,128,99999
2,36,9.0,57,8,128,87999
2,36,10.0,57,4,128,80000
2,36,9.0,57,4,128,9200
2,36,9.0,45,8,128,93000
2,36,9.0,86,8,128,93000
2,36,10.0,57,4,128,85000
2,39,10.0,89,12,256,76000
2,39,10.0,57,12,256,75999
2,39,10.0,57,8,256,41500
2,39,9.0,57,8,256,58500
2,39,9.0,24,8,256,58500
2,39,9.0,13,8,256,74000
2,39,9.0,45,8,256,58500
2,39,10.0,57,8,256,48000
2,39,10.0,57,8,256,48500
2,39,10.0,57,8,256,59999
2,39,9.0,45,8,256,55500
2,39,10.0,57,12,256,40500
2,39,10.0,8,8,256,58000
2,39,10.0,57,12,256,27000
2,39,10.0,20,8,256,50000
2,39,9.0,0,8,256,55000
2,39,10.0,45,12,512,57000
2,39,10.0,45,8,256,41500
2,39,9.0,57,8,256,78000
2,39,10.0,57,8,128,36500
2,39,10.0,91,8,256,38000
2,39,10.0,94,12,256,35500
2,39,10.0,70,8,256,58000
2,39,10.0,57,12,256,45500
2,39,10.0,59,12,256,58000
2,39,10.0,57,12,256,45500
2,39,9.0,57,12,256,72000
2,39,10.0,94,8,256,102000
2,39,10.0,57,8,256,33500
2,39,10.0,62,8,256,55000
2,39,9.0,23,8,256,65000
2,39,10.0,62,12,256,45500
2,39,10.0,89,12,256,45500
2,39,10.0,10,12,256,45999
2,39,10.0,0,12,512,80000
2,39,10.0,17,8,256,41500
2,39,9.0,89,12,256,122000
2,39,10.0,89,12,256,41500
2,39,10.0,57,8,256,60000
2,39,10.0,45,8,256,48700
2,39,10.0,89,8,256,48350
2,39,10.0,36,8,256,50000
2,39,10.0,45,8,256,52500
2,39,10.0,102,8,256,45000
2,39,10.0,57,8,256,37500
2,39,9.0,36,8,256,4780
2,39,10.0,73,12,512,85999
2,39,10.0,57,8,256,124500
2,39,9.0,57,12,256,57999
2,39,10.0,57,8,256,26700
2,39,9.0,23,12,256,98000
2,39,9.0,28,12,256,14500
2,39,10.0,57,12,256,44500
2,39,10.0,35,8,256,60000
2,39,10.0,23,12,256,35000
2,39,10.0,45,8,256,48500
2,39,10.0,3,12,256,45500
2,39,10.0,57,12,256,35500
2,39,10.0,64,8,256,36000
2,39,10.0,45,8,256,52500
2,39,10.0,71,8,256,41500
2,39,10.0,91,8,256,42500
2,39,9.0,102,8,256,48000
2,39,10.0,82,8,256,40000
2,39,10.0,45,8,256,36000
2,39,10.0,75,12,256,62000
2,39,10.0,57,12,256,70000
2,39,9.0,57,12,256,70000
2,39,10.0,57,8,256,55000
2,39,10.0,45,8,32,29999
2,39,10.0,45,12,256,44000
2,39,9.0,98,8,256,56000
2,39,10.0,57,8,256,72000
2,39,10.0,45,8,256,48650
2,39,10.0,89,8,256,48000
2,39,10.0,70,8,256,45000
2,39,10.0,57,8,256,42000
2,39,10.0,0,12,256,115000
2,39,10.0,0,8,256,110000
2,39,10.0,36,12,256,47500
2,39,9.0,57,12,256,58000
2,39,10.0,57,8,256,78000
2,39,10.0,28,12,256,58000
2,39,10.0,57,12,256,26500
2,39,10.0,47,8,256,58000
2,39,10.0,36,12,256,62000
2,39,10.0,36,12,256,45500
2,39,10.0,111,12,256,47800
2,39,10.0,57,12,256,45500
2,39,10.0,57,12,256,45500
2,39,10.0,86,8,256,185000
2,39,10.0,54,8,256,52500
2,39,10.0,57,12,256,68999
2,39,10.0,45,12,256,44000
2,39,10.0,82,12,256,49000
2,39,10.0,45,8,256,55000
2,39,10.0,57,12,256,40000
2,39,10.0,89,8,256,75000
2,39,10.0,28,8,256,85000
2,39,10.0,57,8,256,124500
2,46,9.0,57,12,128,84999
2,46,10.0,23,8,256,58999
2,46,10.0,57,8,256,43500
2,46,9.0,45,8,256,31600
2,46,10.0,57,8,256,86000
2,46,10.0,57,8,256,13000
2,46,10.0,57,8,256,60000
2,46,10.0,45,8,512,49999
2,46,10.0,36,16,256,198000
2,46,10.0,57,8,256,59999
2,46,10.0,57,8,128,42500
2,46,10.0,51,8,256,21000
2,46,9.0,45,8,256,65000
2,46,10.0,57,12,256,56500
2,46,10.0,23,8,128,47000
2,46,10.0,23,8,128,38500
2,46,10.0,57,8,128,36500
2,46,10.0,70,8,256,57000
2,46,10.0,49,8,512,48000
2,46,10.0,3,8,128,18500
2,46,10.0,70,8,256,38000
2,46,10.0,89,8,128,38000
2,46,10.0,112,8,128,44500
2,46,10.0,57,8,128,47000
2,46,10.0,28,4,64,26999
2,46,10.0,57,8,256,56500
2,46,10.0,57,8,128,30000
2,46,9.0,93,8,256,195000
2,46,10.0,73,8,128,44500
2,46,10.0,18,8,256,15000
2,46,10.0,23,8,256,31500
2,46,10.0,57,8,256,75000
2,46,10.0,98,8,256,42500
2,46,10.0,57,8,256,55000
2,46,10.0,28,8,256,33000
2,46,10.0,21,8,128,38500
2,46,10.0,57,8,32,14000
2,46,10.0,112,8,256,45500
2,46,10.0,45,8,256,32000
2,46,10.0,57,8,256,57000
2,46,10.0,57,8,128,54000
2,46,10.0,57,8,256,75000
2,46,10.0,23,8,256,13500
2,46,10.0,101,8,256,53500
2,46,10.0,57,8,128,49999
2,46,10.0,45,8,256,27500
2,46,10.0,45,2,32,12500
2,46,10.0,57,8,512,51000
2,46,10.0,57,8,32,11500
2,46,10.0,50,8,256,45500
2,46,10.0,35,8,256,16000
2,46,10.0,102,8,256,14000
2,46,10.0,57,8,256,28500
2,46,10.0,89,8,256,50000
2,46,10.0,28,8,256,37000
2,46,10.0,45,8,512,55000
2,46,10.0,89,8,128,44500
2,46,10.0,86,8,256,17000
2,46,10.0,57,8,128,47500
2,46,10.0,45,8,256,46000
2,46,10.0,112,8,256,46000
2,46,10.0,19,8,256,58000
2,46,10.0,80,8,256,58000
2,46,10.0,57,8,256,78000
2,46,10.0,57,8,256,50000
2,46,10.0,2,6,32,19000
2,46,10.0,91,8,256,15000
2,46,10.0,36,8,256,21000
2,46,10.0,112,8,256,45500
2,46,10.0,6,8,128,35800
2,46,10.0,62,8,256,58000
2,46,10.0,45,8,256,62000
2,46,10.0,91,8,256,15999
2,46,10.0,57,8,512,65000
2,46,10.0,35,8,256,16500
2,46,10.0,57,8,128,24500
2,46,10.0,57,8,256,36000
2,46,10.0,57,8,256,50000
2,46,10.0,19,8,256,60000
2,46,9.0,45,8,128,49000
2,46,9.0,45,8,128,49000
2,46,10.0,57,8,256,58000
2,46,9.0,57,8,256,50000
2,46,10.0,37,8,128,44500
2,46,10.0,57,8,128,25500
2,46,9.0,57,8,256,44999
2,46,10.0,57,8,256,56000
2,46,10.0,102,8,256,58000
2,46,10.0,91,8,256,12000
2,46,10.0,28,8,256,42000
2,46,9.0,45,8,256,44999
2,46,9.0,57,8,256,36000
2,46,10.0,57,8,256,25500
2,46,10.0,112,8,256,31000
2,46,10.0,57,8,256,57000
2,46,10.0,36,8,256,44500
2,46,10.0,57,8,256,44500
2,46,10.0,57,8,256,45500
2,46,10.0,77,8,256,55000
2,46,10.0,45,8,128,59000
2,44,9.0,102,6,64,27000
2,44,9.0,57,6,64,27500
2,44,9.0,45,8,512,149999
2,44,10.0,82,6,64,60000
2,44,10.0,57,6,64,59999
2,44,10.0,57,6,64,35500
2,44,10.0,57,6,64,28000
2,44,10.0,57,6,128,36500
2,44,10.0,89,6,256,17000
2,44,10.0,45,6,64,40000
2,44,10.0,89,6,64,51000
2,44,10.0,57,8,128,22000
2,44,10.0,57,8,256,124500
2,44,10.0,64,8,512,23000
2,44,10.0,57,6,64,28000
2,44,10.0,57,6,64,30000
2,44,10.0,45,6,64,36000
2,44,10.0,82,6,128,23500
2,44,10.0,89,6,64,29000
2,44,10.0,54,6,64,12000
2,44,9.0,56,6,64,7000
2,44,10.0,85,6,64,26000
2,44,9.0,57,8,64,23500
2,44,10.0,86,6,64,185000
2,44,10.0,57,6,64,25000
2,44,10.0,45,8,512,34000
2,44,10.0,45,6,256,77999
2,44,10.0,28,6,64,22500
2,44,10.0,89,6,64,30000
2,44,10.0,36,8,64,35000
2,44,10.0,57,6,64,124500
2,44,10.0,30,6,64,25500
2,44,10.0,89,8,256,57500
2,44,10.0,57,8,128,22500
2,44,10.0,57,6,64,22000
2,44,10.0,29,6,64,18000
2,44,10.0,57,8,128,29500
2,44,9.0,57,8,256,114999
2,44,10.0,57,6,64,25000
2,44,10.0,57,8,256,98000
2,44,10.0,57,8,256,124000
2,44,10.0,57,6,64,27000
2,44,10.0,57,6,64,22000
2,44,10.0,45,8,64,29999
2,44,10.0,98,6,64,20000
2,44,9.0,45,6,64,15000
2,44,10.0,45,6,64,21000
2,44,10.0,57,6,64,26500
2,44,10.0,57,6,64,29500
2,44,10.0,106,6,64,18000
2,44,10.0,57,8,256,126000
2,44,10.0,57,6,64,16500
2,44,10.0,36,6,64,25000
2,44,10.0,89,6,64,16000
2,44,10.0,25,6,64,45000
2,44,10.0,57,6,64,33500
2,44,10.0,36,6,64,30000
2,44,10.0,14,6,64,60000
2,44,10.0,57,6,64,28000
2,44,10.0,28,8,64,15000
2,44,10.0,48,6,64,20000
2,44,10.0,67,8,256,28000
2,44,10.0,102,6,64,70000
2,44,9.0,28,6,64,58000
2,44,10.0,57,6,64,28500
2,44,10.0,57,6,64,11500
2,44,10.0,82,6,64,25000
2,44,10.0,28,6,64,28000
2,44,10.0,57,8,256,126000
2,44,10.0,52,8,256,27499
2,44,10.0,14,6,64,59500
2,44,10.0,57,6,64,22500
2,44,10.0,28,6,64,33000
2,44,10.0,57,6,256,28500
2,44,10.0,45,6,64,30000
2,44,10.0,45,8,256,125000
2,44,10.0,3,8,256,35000
2,44,10.0,89,6,64,18000
2,44,10.0,45,6,64,28000
2,44,10.0,108,6,64,28000
2,44,10.0,57,8,256,127000
2,44,10.0,45,6,64,29000
2,44,10.0,57,12,256,32000
2,44,10.0,72,8,128,57000
2,44,10.0,64,6,64,40000
2,44,10.0,45,6,256,32000
2,44,10.0,57,6,64,27500
2,44,10.0,57,6,64,99999
2,44,10.0,57,6,64,27000
2,44,10.0,85,6,64,35000
2,44,10.0,36,8,64,28000
2,44,10.0,57,6,64,22000
2,44,10.0,28,6,64,15000
2,44,10.0,28,6,64,16000
2,44,10.0,45,8,256,30000
2,44,10.0,57,6,64,26000
2,44,9.0,23,8,256,35000
2,44,10.0,108,6,64,28000
2,44,9.0,85,6,64,25000
2,44,10.0,45,6,64,18000
2,33,9.0,57,4,128,5400
2,33,9.0,45,4,64,26500
2,33,10.0,45,4,128,51000
2,33,9.0,45,4,64,52000
2,33,9.0,89,4,64,50000
2,33,9.0,57,4,64,46000
2,33,10.0,23,6,128,31000
2,33,10.0,57,6,128,31500
2,33,9.0,77,4,64,54000
2,33,9.0,70,4,64,45000
2,33,10.0,85,4,64,44000
2,33,9.0,78,4,64,48000
2,33,9.0,45,4,64,40000
2,33,10.0,45,4,64,50000
2,33,9.0,45,6,128,56500
2,33,9.0,70,4,64,46000
2,33,9.0,86,4,64,47000
2,33,9.0,89,4,64,45000
2,32,9.0,45,4,32,26500
2,32,9.0,23,4,128,41999
2,32,9.0,89,4,128,41500
2,32,10.0,45,4,32,35000
2,32,9.0,45,4,128,44000
2,32,9.0,57,4,32,38000
2,32,10.0,70,4,32,37000
2,32,9.0,45,4,128,45000
2,32,10.0,57,4,32,35000
2,32,10.0,45,4,32,45200
2,32,9.0,47,4,32,41000
2,32,9.0,45,4,128,44800
2,32,10.0,57,4,32,38000
2,32,9.0,89,4,64,41999
2,32,9.0,89,4,128,58000
2,32,9.0,57,4,64,40999
2,32,9.0,45,4,64,40500
2,32,10.0,57,4,128,38000
2,32,9.0,57,4,32,38500
2,32,9.0,57,4,32,41000
2,32,10.0,57,4,128,41000
2,32,9.0,57,4,128,38000
2,32,9.0,102,4,32,46700
2,32,9.0,57,4,32,39500
2,32,10.0,23,4,32,42000
2,32,9.0,36,4,32,42500
2,32,9.0,45,4,128,41000
2,32,9.0,45,4,128,44000
2,32,10.0,57,4,32,40000
2,32,9.0,57,4,32,46000
2,32,9.0,57,4,64,40000
2,32,9.0,36,4,128,39500
2,32,9.0,57,4,32,38000
2,32,10.0,23,4,32,42000
2,32,9.0,57,4,64,38299
2,32,9.0,57,4,64,38199
2,32,9.0,45,4,64,40999
2,32,10.0,78,4,128,37000
2,32,9.0,89,4,128,43000
2,32,9.0,23,4,128,42000
2,32,10.0,45,4,32,33000
2,32,9.0,102,4,32,46800
2,32,9.0,26,4,32,40000
2,32,9.0,36,4,64,35000
2,32,10.0,23,4,32,45000
2,32,9.0,13,4,32,45000
2,32,10.0,57,4,32,38500
2,32,9.0,45,4,128,40000
2,32,9.0,102,4,32,43800
2,32,9.0,23,4,32,39500
2,32,10.0,36,4,32,39500
2,32,9.0,89,4,32,82000
2,32,9.0,102,4,32,43850
2,32,10.0,57,4,128,37500
2,32,9.0,94,4,32,40000
2,32,10.0,57,4,128,39000
2,32,9.0,34,4,32,41000
2,32,9.0,57,4,32,40000
2,32,9.0,57,4,32,42000
2,32,10.0,57,4,128,40000
2,32,10.0,70,4,128,33000
2,32,9.0,57,4,32,39500
2,32,9.0,23,4,32,42000
2,32,9.0,57,4,32,43500
2,32,10.0,0,4,32,35500
2,32,9.0,102,4,128,38500
2,32,10.0,36,4,32,38000
2,32,9.0,28,4,32,37000
2,32,9.0,102,4,32,43600
2,32,9.0,45,4,32,40000
2,32,9.0,57,4,128,35000
2,32,9.0,57,6,128,47999
2,45,10.0,82,6,128,60000
2,45,10.0,57,6,128,35500
2,45,10.0,28,8,512,52000
2,45,10.0,45,6,128,36000
2,45,10.0,70,6,128,43000
2,45,10.0,89,8,512,52000
2,45,9.0,23,6,128,65000
2,45,10.0,82,6,128,47000
2,45,10.0,89,6,128,51000
2,45,10.0,70,8,512,42000
2,45,9.0,36,6,128,56000
2,45,10.0,85,6,128,45000
2,45,10.0,57,6,128,17500
2,45,10.0,64,8,512,23000
2,45,10.0,35,6,128,28500
2,45,9.0,102,6,128,48000
2,45,10.0,45,6,128,36000
2,45,10.0,70,6,128,35000
2,45,10.0,57,6,128,27000
2,45,10.0,82,6,128,46000
2,45,10.0,45,8,512,34000
2,45,10.0,57,6,128,45000
2,45,9.0,45,6,128,32000
2,45,10.0,36,6,128,30000
2,45,10.0,67,6,128,24000
2,45,10.0,45,6,128,33500
2,45,10.0,74,6,128,60000
2,45,10.0,112,6,128,68000
2,45,10.0,57,6,128,40000
2,45,10.0,57,6,128,25000
2,45,10.0,89,6,128,75000
2,45,10.0,57,6,128,18500
2,45,10.0,45,6,128,28500
2,45,10.0,57,6,128,19500
2,45,10.0,45,6,128,38000
2,45,10.0,45,6,128,45000
2,45,10.0,82,6,128,45000
2,45,10.0,57,6,128,33500
2,45,10.0,57,6,128,48500
2,45,10.0,25,6,128,45000
2,45,10.0,94,6,128,25000
2,45,10.0,57,6,128,25000
2,45,10.0,45,6,128,48000
2,45,10.0,68,6,128,46000
2,45,10.0,57,6,128,33000
2,45,10.0,64,6,128,40000
2,45,10.0,68,6,128,46000
2,45,10.0,57,6,128,35000
2,45,10.0,57,6,128,42000
2,45,10.0,36,6,128,70000
2,45,10.0,45,6,128,31500
2,45,10.0,30,6,128,26000
2,45,10.0,45,8,512,44000
2,45,10.0,36,6,128,45000
2,45,9.0,45,6,128,70000
2,45,10.0,89,6,128,35000
2,45,10.0,57,6,128,20500
2,45,10.0,45,6,128,57000
2,45,9.0,36,6,128,44500
2,45,10.0,57,6,128,49000
2,45,10.0,57,6,64,45000
2,45,10.0,57,6,128,21500
2,45,10.0,28,6,128,60000
2,45,10.0,0,8,512,52000
2,45,9.0,85,6,128,33000
2,45,10.0,57,6,128,21000
2,45,9.0,85,6,128,24999
2,45,9.0,57,6,512,8000
2,45,10.0,57,6,128,20500
2,45,10.0,35,6,128,38000
2,42,10.0,89,12,256,76000
2,42,10.0,23,12,256,75999
2,42,9.0,57,4,32,58500
2,42,9.0,24,4,32,58500
2,42,9.0,45,4,32,58500
2,42,10.0,57,4,32,59999
2,42,9.0,45,4,32,55500
2,42,10.0,8,4,32,58000
2,42,10.0,33,4,32,12000
2,42,10.0,57,12,256,27000
2,42,10.0,23,4,32,5500
2,42,9.0,0,4,32,55000
2,42,10.0,89,4,32,14500
2,42,10.0,91,4,32,38000
2,42,10.0,70,4,32,58000
2,42,10.0,59,12,256,58000
2,42,10.0,57,4,32,33500
2,42,10.0,62,4,32,55000
2,42,10.0,0,12,512,80000
2,42,10.0,89,4,32,50000
2,42,10.0,102,4,32,45000
2,42,10.0,57,4,32,37500
2,42,10.0,35,4,32,60000
2,42,10.0,64,4,32,36000
2,42,10.0,97,12,256,10500
2,42,10.0,45,4,32,16000
2,42,10.0,75,12,256,62000
2,42,10.0,45,12,256,44000
2,42,9.0,57,12,256,58000
2,42,10.0,45,4,64,15000
2,42,10.0,70,4,32,135000
2,42,10.0,57,4,32,2500
2,42,10.0,57,12,256,26500
2,42,10.0,41,12,256,105000
2,42,10.0,57,12,256,185000
2,42,10.0,57,12,256,68999
2,42,10.0,45,12,256,44000
2,42,10.0,102,12,256,75999
2,42,9.0,57,4,32,47000
2,42,10.0,57,4,32,75000
2,42,10.0,97,4,32,62000
2,42,9.0,57,12,256,57999
2,42,10.0,23,4,32,45000
2,42,9.0,57,4,32,158000
2,42,10.0,0,4,32,40000
2,42,10.0,57,4,32,135000
2,42,10.0,45,12,256,68999
2,42,10.0,89,4,32,4800
2,42,9.0,98,4,32,54000
2,42,10.0,23,4,32,49500
2,42,10.0,70,12,512,54500
2,42,10.0,48,4,32,49500
2,42,10.0,57,4,32,22500
2,42,10.0,91,12,256,38000
2,42,10.0,89,4,32,75000
2,42,10.0,57,4,32,57000
2,42,9.0,45,4,32,14000
2,42,10.0,54,4,32,180000
2,42,10.0,27,4,32,49500
2,42,10.0,57,4,32,48000
2,42,10.0,112,12,512,54500
2,42,10.0,28,4,32,49500
2,42,10.0,28,4,32,12500
2,42,9.0,57,4,32,58000
2,42,9.0,57,12,256,57999
2,42,10.0,45,4,32,16500
2,42,10.0,57,4,32,45500
2,42,10.0,57,4,512,49500
2,42,9.0,29,4,256,120000
2,42,10.0,57,12,256,62500
2,42,10.0,50,4,32,49500
2,42,10.0,14,4,32,60000
2,42,10.0,57,12,256,57999
2,42,10.0,82,4,32,12500
2,42,9.0,112,12,256,200000
2,42,10.0,59,4,32,53000
2,42,9.0,57,12,512,135000
2,42,10.0,10,4,32,13000
2,42,10.0,57,12,256,57999
2,42,10.0,14,4,32,59500
2,42,10.0,47,4,32,75000
2,42,9.0,57,12,256,57999
2,42,9.0,45,4,32,15000
2,42,9.0,57,4,32,125000
2,42,10.0,89,4,64,15500
2,42,10.0,107,12,256,49500
2,42,10.0,24,12,512,54500
2,42,9.0,45,4,32,12000
2,42,10.0,45,4,32,72000
2,42,10.0,28,12,256,59000
2,42,10.0,28,4,32,17500
2,42,9.0,57,12,256,57999
2,42,10.0,57,12,256,57999
2,42,10.0,57,4,32,45500
2,42,10.0,12,4,32,13000
2,42,10.0,105,12,512,54500
2,42,10.0,57,4,32,45500
2,42,9.0,89,12,256,61000
2,42,9.0,45,4,64,15000
2,42,10.0,89,4,32,17500
2,40,10.0,57,12,256,115000
2,40,9.0,91,4,16,7000
2,40,10.0,33,4,16,12000
2,40,10.0,82,4,16,47000
2,40,10.0,45,4,16,9500
2,40,10.0,23,4,16,6500
2,40,10.0,89,4,16,5000
2,40,10.0,45,4,32,29999
2,40,10.0,91,4,16,7000
2,40,10.0,82,12,256,49000
2,40,10.0,89,4,16,9500
2,40,10.0,42,4,16,10000
2,40,10.0,57,4,16,124500
2,40,10.0,45,4,16,7500
2,40,10.0,57,8,256,98000
2,40,10.0,20,4,16,6800
2,40,10.0,57,4,16,11500
2,40,10.0,28,4,16,8000
2,40,9.0,57,4,16,78000
2,40,9.0,57,12,256,78000
2,40,10.0,45,4,16,28000
2,40,10.0,28,4,16,8000
2,40,10.0,57,12,256,32000
2,40,10.0,85,4,16,9000
2,40,10.0,4,4,16,7500
2,40,10.0,57,4,16,55000
2,40,9.0,45,4,32,22999
2,40,9.0,57,12,256,135000
2,40,9.0,57,4,16,78000
